gname,glong,glat,radius,vlsr,e_vlsr,line,e_line,line_unit,beam_area,line_freq,fwhm,e_fwhm,te,e_te,source,author,telescope,kdar,Rgal,near,far,tangent,vlsr_tangent,plx,dist_author,te_priority
G024.507+00.239,24.5076,0.239534,369.617,116.0,0.15,300.57570296708445,3.5427874897509084,mJy/beam,41770.0,8000.0,25.99,0.35,5724.0,81.0,Balser+2015,"Quireza et al. (2006a), Balser et al. (2015)",NRAO 140 Foot,F,3.422688950211548,6.7846506506506445,8.089465465465459,7.433427427427421,115.00701593180231,,,0
G024.507-00.225,24.5071,-0.224484,60.0,96.3,0.1,10.120000000000001,0.7200000000000001,mJy/beam,6893.719775719162,8000.0,23.7,0.2,,500.0,WISE Catalog,Anderson et al. (2015a),GBT,N,3.852821949673711,5.54063563563563,9.306834834834827,7.430524524524518,114.56674687390266,,,0
G024.536+00.308,24.5364,0.308957,86.4407,109.1,0.1,36.52,0.24,mJy/beam,6893.719775719162,8000.0,18.1,0.2,,500.0,WISE Catalog,Anderson et al. (2015b),GBT,,3.5331206759641813,6.311846846846841,8.477973973973967,7.428010010010003,114.47668117187467,,,0
G024.557-00.132,24.557,-0.132,68.8745,91.1,0.4,23.16,0.44000000000000006,mJy/beam,6893.719775719162,8000.0,18.6,0.7,,500.0,WISE Catalog,Anderson et al. (2011),GBT,,4.016437432548821,5.261855855855851,9.58796696696696,7.425054054054047,114.8090195505263,,,0
G024.724-00.084,24.7241,-0.0833694,254.143,109.7,2.1,406.56,43.120000000000005,mJy/beam,146848.46859520106,8000.0,21.6,2.8,,500.0,WISE Catalog,Lockman (1989),NRAO 140',F,3.5059618633205494,6.407384384384379,8.468222222222215,7.411837837837831,114.7367262589159,,,0
G024.728+00.159,24.7289,0.159,75.5747,109.3,0.1,33.760000000000005,0.2,mJy/beam,6893.719775719162,8000.0,19.2,0.2,,500.0,WISE Catalog,Anderson et al. (2011),GBT,N,3.5527091764836105,6.2734054054054,8.55819519519519,7.419999999999994,114.69110240539861,,,0
G024.734+00.087,24.7345,0.0870764,85.5846,111.3,0.1,75.16000000000001,0.4,mJy/beam,6893.719775719162,8000.0,17.3,0.1,,500.0,WISE Catalog,Anderson et al. (2011),GBT,N,3.48607288996067,6.350281281281276,8.436045045045038,7.415886886886881,114.13260071670099,,,0
G024.844+00.093,24.8441,0.0939236,250.902,108.21,0.1,567.863234372054,4.033866943775786,mJy/beam,41770.0,8000.0,24.9,0.21,5274.0,81.0,Balser+2015,"Quireza et al. (2006a), Balser et al. (2015)",NRAO 140 Foot,N,3.585003547567166,6.199027027027022,8.632752752752745,7.412040040040034,114.7589249334442,0.176,"J. Li et al. (2019, in preparation)",0
G024.897+00.211,24.8972,0.211737,61.1918,98.7,0.1,11.0,0.15200000000000002,mJy/beam,6893.719775719162,8000.0,21.3,0.3,,500.0,WISE Catalog,Anderson et al. (2015b),GBT,,3.8192988929696505,5.667753753753749,9.21321721721721,7.408402402402396,114.16930932618544,,,0
G024.923+00.079,24.923,0.079,42.5,42.4,0.1,17.84,0.16000000000000003,mJy/beam,6893.719775719162,8000.0,24.0,0.3,,500.0,WISE Catalog,Anderson et al. (2011),GBT,,5.7374523240585305,2.824590590590588,12.019194194194183,7.406776776776771,114.34623589238663,,,0
G024.951-00.050,24.9517,-0.0496306,79.5815,49.8,0.1,10.240000000000002,0.08000000000000002,mJy/beam,6893.719775719162,8000.0,20.3,0.2,,500.0,WISE Catalog,Anderson et al. (2011),GBT,,5.454712387564039,3.189683683683681,11.638802802802793,7.406513513513507,114.90366232421466,,,0
G025.147+00.089,25.1478,0.0895542,42.5002,46.5,0.1,22.72,0.24,mJy/beam,6893.719775719162,8000.0,20.3,0.2,,500.0,WISE Catalog,Anderson et al. (2011),GBT,,5.573186524626917,3.010740740740738,11.74996896896896,7.394322322322316,115.11684633393523,,,0
G025.155+00.059,25.1551,0.0595925,60.0001,45.5,0.1,26.52,0.16000000000000003,mJy/beam,6893.719775719162,8000.0,25.1,0.2,,500.0,WISE Catalog,Anderson et al. (2015a),GBT,,5.6488739548698845,2.9373523523523497,11.850666666666656,7.3951921921921855,114.62660159407233,,,0
G025.220+00.289,25.22,0.289,42.5,42.4,0.1,14.56,0.10800000000000001,mJy/beam,6893.719775719162,8000.0,23.8,0.2,,500.0,WISE Catalog,Anderson et al. (2011),GBT,,5.746994237093883,2.706720720720718,11.98699099099098,7.390635635635629,114.75313781617923,,,0
G025.286+00.298,25.2867,0.298032,201.503,39.6,1.4,110.88,12.936000000000002,mJy/beam,146848.46859520106,8000.0,24.4,3.3,,500.0,WISE Catalog,Lockman (1989),NRAO 140',N,5.950634284817884,2.6039269269269245,12.21112912912912,7.3862162162162095,114.45563908519091,,,0
G025.291-00.303,25.2917,-0.302325,283.349,63.7,0.9,258.72,19.096,mJy/beam,146848.46859520106,8000.0,25.1,2.1,,500.0,WISE Catalog,Lockman (1989),NRAO 140',F,4.922253371036376,3.8405765765765727,10.862875875875867,7.379723723723718,112.97867348834208,,,0
G025.305+00.532,25.305,0.532,42.5,7.0,0.1,8.08,0.08000000000000002,mJy/beam,6893.719775719162,8000.0,25.2,0.3,,500.0,WISE Catalog,Anderson et al. (2011),GBT,,7.728212405983687,0.48986786786786746,14.27655155155154,7.382178178178172,113.82030941526003,,,0
G025.386-00.347,25.386,-0.347,217.554,62.1,1.5,234.08000000000004,20.944000000000003,mJy/beam,146848.46859520106,8000.0,34.3,3.5,,500.0,WISE Catalog,Lockman (1989),NRAO 140',F,5.001074437143787,3.7623813813813776,10.946676676676667,7.379534534534527,114.43828479349989,,,0
G025.397+00.033,25.3978,0.0336673,39.6891,-14.0,0.2,18.771569915244775,0.25379235037511044,mJy/beam,103.78,8000.0,28.03,0.43,7893.7,142.4,VLA Te,Wenger et al. (2019),JVLA,F,9.491853098918718,,16.194877877877865,7.3773513513513445,114.16019761206678,,,0
G025.398+00.562,25.398,0.562,42.5,12.9,0.1,18.6,0.12,mJy/beam,6893.719775719162,8000.0,26.6,0.3,,500.0,WISE Catalog,Anderson et al. (2011),GBT,F,7.420679846468355,0.8440320320320314,13.929635635635623,7.380414414414408,114.19817256506695,,,0
G025.401+00.021,25.4012,0.0216883,28.7225,-10.7,0.6,5.238345662155286,0.2905148374158911,mJy/beam,103.78,8000.0,23.41,1.51,8077.9,607.5,VLA Te,Wenger et al. (2019),JVLA,F,9.155996365175271,,15.843794794794782,7.3815995995995936,114.33945851157155,,,0
G025.460-00.210,25.46,-0.21,60.0,117.3,0.1,6.16,0.16000000000000003,mJy/beam,6893.719775719162,8000.0,30.5,0.2,,500.0,WISE Catalog,Anderson et al. (2015a),GBT,T,3.5351721580901243,6.809529529529524,8.00564564564564,7.372777777777771,114.07342005417166,,,0
G025.469-00.121,25.469,-0.121,79.1103,96.9,0.1,28.680000000000003,0.16000000000000003,mJy/beam,6893.719775719162,8000.0,16.8,0.1,,500.0,WISE Catalog,Anderson et al. (2011),GBT,,3.9227138351780617,5.552999999999995,9.146052052052044,7.372720720720714,113.40614073287122,,,0
G025.477+00.040,25.477,0.04,42.5,-14.6,0.6,3.6799999999999997,0.16000000000000003,mJy/beam,6893.719775719162,8000.0,26.6,1.4,,500.0,WISE Catalog,Anderson et al. (2011),GBT,F,9.577137900227926,,16.288517517517505,7.375423423423417,112.9317463486492,,,0
G025.651-00.031,25.6514,-0.0308433,95.239,87.5,0.2,16.28,0.20800000000000002,mJy/beam,6893.719775719162,8000.0,26.4,0.4,,500.0,WISE Catalog,Anderson et al. (2015b),GBT,F,4.2369197372078595,5.004413413413409,9.723203203203195,7.362639639639633,114.05233804545274,,,0
G025.801-00.158,25.8012,-0.157029,64.5691,99.0,0.3,5.28,0.132,mJy/beam,6893.719775719162,8000.0,27.4,0.8,,500.0,WISE Catalog,Anderson et al. (2015b),GBT,N,3.912295283927592,5.668597597597593,9.047873873873867,7.352414414414408,113.4310856658543,,,0
G025.867+00.118,25.8673,0.118933,644.821,111.44,0.17,388.0579999912307,4.9809487479666235,mJy/beam,41770.0,8000.0,27.31,0.4,5508.0,90.0,Balser+2015,"Quireza et al. (2006a), Balser et al. (2015)",NRAO 140 Foot,N,3.6046987807321926,6.462172172172167,8.23729629629629,7.348297297297291,113.03518873902652,0.098,Sato et al. (2014),0
G026.090-00.079,26.0904,-0.0786539,105.182,30.7,0.1,30.880000000000003,0.24,mJy/beam,6893.719775719162,8000.0,27.4,0.3,,500.0,WISE Catalog,Anderson et al. (2015a),GBT,,6.366732003038143,2.0786936936936917,12.57047147147146,7.339060060060054,112.68813805470421,,,0
G026.117-00.068,26.1173,-0.0672064,269.75,30.7,0.1,30.880000000000003,0.24,mJy/beam,6893.719775719162,8000.0,27.4,0.3,,500.0,WISE Catalog,Anderson et al. (2015a),GBT,,6.394780329244256,2.0637117117117096,12.626099099099088,7.331988988988982,112.95982402830231,,,0
G026.261+00.280,26.261,0.28,73.5935,88.6,0.4,6.120000000000001,0.16000000000000003,mJy/beam,6893.719775719162,8000.0,25.2,1.0,,500.0,WISE Catalog,Anderson et al. (2011),GBT,,4.255536905627378,5.056463463463459,9.580775775775768,7.323042042042036,112.64323164440509,,,0
G026.330-00.071,26.33,-0.071,67.9136,100.9,0.1,22.72,0.188,mJy/beam,6893.719775719162,8000.0,20.0,0.2,,500.0,WISE Catalog,Anderson et al. (2011),GBT,,3.9179373102665416,5.728793793793789,8.905671671671664,7.319967967967962,113.80317399182299,,,0
G026.384+01.401,26.3846,1.40117,113.402,41.7,0.3,3.8000000000000003,0.084,mJy/beam,6893.719775719162,8000.0,28.4,0.8,,500.0,WISE Catalog,Anderson et al. (2015b),GBT,N,5.867500198747848,2.696675675675673,11.931024024024014,7.321127127127121,110.99364454833037,,,0
G026.385+01.398,26.3852,1.39863,593.842,41.7,0.3,3.8000000000000003,0.084,mJy/beam,6893.719775719162,8000.0,28.4,0.8,,500.0,WISE Catalog,Anderson et al. (2015b),GBT,,5.885516485410348,2.676455455455453,11.965063063063052,7.319701701701695,113.26266967583362,,,0
G026.433+00.614,26.433,0.614,123.112,88.6,5.3,98.56,11.088000000000001,mJy/beam,146848.46859520106,8000.0,52.3,7.3,,500.0,WISE Catalog,Lockman (1989),NRAO 140',,4.272147728279811,5.0744414414414365,9.58928828828828,7.3098068068068,112.79154929418215,,,0
G026.443+01.741,26.4431,1.74165,201.541,37.3,0.1,11.76,0.096,mJy/beam,6893.719775719162,8000.0,24.0,0.2,,500.0,WISE Catalog,Anderson et al. (2015b),GBT,N,6.056427694500633,2.4357027027027005,12.187895895895887,7.314409409409403,112.16528751305381,,,0
G026.521-00.317,26.5214,-0.316046,397.98,104.2,2.5,184.8,19.712000000000003,mJy/beam,146848.46859520106,8000.0,24.7,3.4,,500.0,WISE Catalog,Lockman (1989),NRAO 140',F,3.865405951803762,5.91044544544544,8.66646846846846,7.310543543543537,112.73789471027474,,,0
G026.542+00.419,26.5425,0.419246,102.756,88.4,0.7,246.4,10.472000000000001,mJy/beam,146848.46859520106,8000.0,32.8,1.6,,500.0,WISE Catalog,Lockman (1989),NRAO 140',F,4.269400762167174,5.051126126126121,9.543897897897889,7.308180180180173,113.1818573661587,,,0
G026.595+00.095,26.5959,0.0951636,60.0,102.5,0.8,301.84000000000003,14.784,mJy/beam,146848.46859520106,8000.0,32.2,1.9,,500.0,WISE Catalog,Lockman  Pisano  & Howard (1996),NRAO 140',F,3.9150677034974564,5.844423423423418,8.778466466466458,7.306705705705699,113.47324429104248,,,0
G026.597-00.024,26.5977,-0.0236559,26.6113,19.4,0.2,13.32,0.2,mJy/beam,6893.719775719162,8000.0,25.7,0.4,,500.0,WISE Catalog,Anderson et al. (2015a),GBT,F,7.085703929610733,1.2510370370370358,13.38206106106105,7.303840840840834,112.51164782276992,,,0
G026.610-00.212,26.61,-0.212,42.5,-35.7,0.1,13.480000000000002,0.08000000000000002,mJy/beam,6893.719775719162,8000.0,28.7,0.2,,500.0,WISE Catalog,Anderson et al. (2011),GBT,F,12.169371430241009,,18.900162162162147,7.298964964964958,111.83732811317756,,,0
G026.645+00.018,26.6451,0.0185137,42.5,108.7,0.2,10.4,0.12,mJy/beam,6893.719775719162,8000.0,24.9,0.4,,500.0,WISE Catalog,Anderson et al. (2011),GBT,T,3.7647904603707514,6.313261261261256,8.280739739739733,7.299474474474468,112.92001556867778,,,0
G026.721+00.163,26.7219,0.163723,71.0383,31.0,0.1,15.12,0.16000000000000003,mJy/beam,6893.719775719162,8000.0,22.3,0.3,,500.0,WISE Catalog,Anderson et al. (2011),GBT,,6.378124593903316,2.0491861861861844,12.515484484484473,7.295463463463457,112.69863364852094,,,0
G026.727+00.501,26.7271,0.501416,153.411,83.1,0.2,6.36,0.132,mJy/beam,6893.719775719162,8000.0,18.4,0.5,,500.0,WISE Catalog,Anderson et al. (2011),GBT,,4.444801459788254,4.7949909909909865,9.812824824824816,7.293802802802796,111.85770276001065,,,0
G026.796+03.529,26.796,3.52912,591.617,5.6,0.3,1.92,0.072,mJy/beam,6893.719775719162,8000.0,18.8,0.8,,500.0,WISE Catalog,Anderson et al. (2015b),GBT,N,7.892888297083995,0.2850430430430428,14.289355355355344,7.304759759759754,111.84328736591345,,,0
G026.797-00.113,26.7973,-0.112278,783.682,69.2,2.3,190.96000000000004,29.568,mJy/beam,146848.46859520106,8000.0,16.0,3.1,,500.0,WISE Catalog,Lockman (1989),NRAO 140',F,4.870308558559506,4.086162162162158,10.47983983983983,7.289849849849843,110.55753022605785,,,0
G026.802+03.526,26.8027,3.52698,69.5806,5.6,0.3,1.92,0.072,mJy/beam,6893.719775719162,8000.0,18.8,0.8,,500.0,WISE Catalog,Anderson et al. (2015b),GBT,N,7.879923018423698,0.3204804804804802,14.268440440440429,7.304087087087081,111.09118353489608,,,0
G026.824+00.380,26.824,0.38,88.6078,82.0,0.1,7.68,0.08800000000000001,mJy/beam,6893.719775719162,8000.0,23.4,0.3,,500.0,WISE Catalog,Anderson et al. (2011),GBT,,4.4833583438260405,4.685185185185181,9.840375375375366,7.291243243243237,112.27284794686989,,,0
G026.984-00.062,26.9846,-0.0615161,155.925,79.9,1.5,190.96000000000004,18.48,mJy/beam,146848.46859520106,8000.0,33.0,3.7,,500.0,WISE Catalog,Lockman (1989),NRAO 140',F,4.5409739936644336,4.629190190190187,9.912716716716709,7.281037037037031,112.22419059757303,,,0
G027.033-00.151,27.0336,-0.150484,117.622,95.6,0.1,10.040000000000001,0.10400000000000001,mJy/beam,6893.719775719162,8000.0,22.8,0.3,,500.0,WISE Catalog,Anderson et al. (2011),GBT,,4.1126933234978065,5.468312312312308,9.108399399399392,7.278171171171165,111.13379523094441,,,0
G027.177+00.041,27.1779,0.0419325,68.5035,93.2,0.2,12.520000000000001,0.27599999999999997,mJy/beam,6893.719775719162,8000.0,20.6,0.6,,500.0,WISE Catalog,Anderson et al. (2011),GBT,,4.188069337201344,5.342692692692688,9.183021021021013,7.262281281281275,111.14652176655228,,,0
G027.182-00.083,27.1827,-0.0828333,16.8505,27.8,0.2,8.0,0.12,mJy/beam,6893.719775719162,8000.0,22.8,0.5,,500.0,WISE Catalog,Anderson et al. (2015a),GBT,F,6.585612467759901,1.8249459459459443,12.686405405405393,7.267248248248242,110.98725396713064,,,0
G027.185-00.156,27.1857,-0.155484,42.5,27.2,0.1,12.32,0.2,mJy/beam,6893.719775719162,8000.0,17.2,0.3,,500.0,WISE Catalog,Anderson et al. (2011),GBT,,6.629247496365555,1.7841741741741726,12.73653153153152,7.264225225225219,111.94717103374776,,,0
G027.186-00.083,27.1862,-0.0821667,16.8505,27.8,0.2,8.0,0.12,mJy/beam,6893.719775719162,8000.0,22.8,0.5,,500.0,WISE Catalog,Anderson et al. (2015a),GBT,F,6.547860403435868,1.8936876876876858,12.658747747747737,7.262558558558553,110.94086301960289,,,0
G027.187-00.080,27.1877,-0.0797076,16.8505,27.8,0.2,8.0,0.12,mJy/beam,6893.719775719162,8000.0,22.8,0.5,,500.0,WISE Catalog,Anderson et al. (2015a),GBT,F,6.564783026733067,1.842675675675674,12.666293293293283,7.259597597597591,111.13794914836492,,,0
G027.210+00.282,27.2105,0.282335,42.5,5.9,0.3,4.800000000000001,0.132,mJy/beam,6893.719775719162,8000.0,25.0,0.9,,500.0,WISE Catalog,Anderson et al. (2015b),GBT,F,7.868617217903179,0.3408168168168166,14.179161161161149,7.268150150150144,111.14394699292437,,,0
G027.279+00.143,27.2799,0.143667,33.002,36.3,0.4,215.60000000000002,8.624,mJy/beam,146848.46859520106,8000.0,17.5,0.8,,500.0,WISE Catalog,Lockman (1989),NRAO 140',F,6.227046815683216,2.341745745745744,12.22447047047046,7.257976976976971,111.46976826088357,,,0
G027.279+00.160,27.2792,0.16025,50.4365,36.3,0.4,215.60000000000002,8.624,mJy/beam,146848.46859520106,8000.0,17.5,0.8,,500.0,WISE Catalog,Lockman (1989),NRAO 140',F,6.201403257971542,2.314867867867866,12.205702702702693,7.25639639639639,111.36879668501675,,,0
G027.281-00.132,27.2814,-0.131893,245.193,92.3,4.1,135.52,18.48,mJy/beam,146848.46859520106,8000.0,32.7,5.6,,500.0,WISE Catalog,Lockman (1989),NRAO 140',N,4.237413037067179,5.280511511511507,9.278660660660652,7.261072072072066,110.71674904581346,,,0
G027.320+00.263,27.32,0.263,97.5098,28.5,0.2,10.64,0.12,mJy/beam,6893.719775719162,8000.0,23.5,0.3,,500.0,WISE Catalog,Anderson et al. (2011),GBT,,6.567347272579841,1.8591321321321304,12.646367367367356,7.257262262262256,110.49644402382447,,,0
G027.336+00.184,27.3367,0.184071,136.396,80.4,0.1,18.52,0.12,mJy/beam,6893.719775719162,8000.0,17.7,0.2,,500.0,WISE Catalog,Anderson et al. (2011),GBT,,4.596974247544234,4.60925425425425,9.91562962962962,7.253783783783778,111.17471234951405,,,0
G027.476+00.179,27.4765,0.179033,125.418,34.0,0.8,344.96000000000004,24.64,mJy/beam,146848.46859520106,8000.0,22.5,1.9,,500.0,WISE Catalog,Lockman (1989),NRAO 140',F,6.270501807321941,2.20156156156156,12.267276276276267,7.2505915915915855,111.38599117074203,,,0
G027.480-00.146,27.4805,-0.145207,381.758,92.2,0.1,15.533333333333333,0.11333333333333334,mJy/beam,36712.117148800266,8000.0,25.1,0.2,,500.0,WISE Catalog,Anderson et al. (2017),GBT,,4.241834647743113,5.216234234234229,9.213667667667659,7.2470970970970905,110.70334741153042,,,0
G027.518+00.200,27.5185,0.200614,125.418,34.0,0.8,344.96000000000004,24.64,mJy/beam,146848.46859520106,8000.0,22.5,1.9,,500.0,WISE Catalog,Lockman (1989),NRAO 140',,6.302115834370697,2.1783673673673656,12.295794794794784,7.24564564564564,111.3698239544409,,,0
G027.562+00.084,27.562,0.084,42.5,87.5,0.1,18.080000000000002,0.124,mJy/beam,6893.719775719162,8000.0,22.4,0.2,,500.0,WISE Catalog,Anderson et al. (2011),GBT,F,4.358560394754431,5.052051051051047,9.430224224224215,7.239182182182176,110.46744111000284,,,0
G027.564+00.090,27.5648,0.0900833,19.1164,87.5,0.1,18.080000000000002,0.124,mJy/beam,6893.719775719162,8000.0,22.4,0.2,,500.0,WISE Catalog,Anderson et al. (2011),GBT,F,4.424060729219942,4.93215415415415,9.550590590590582,7.238477477477471,109.76543850930577,,,0
G027.611+00.020,27.6113,0.0204128,66.6751,88.7,0.2,7.240000000000001,0.132,mJy/beam,6893.719775719162,8000.0,25.2,0.6,,500.0,WISE Catalog,Anderson et al. (2011),GBT,F,4.348339905848966,5.094060060060055,9.401880880880874,7.232948948948943,110.0346507432368,,,0
G027.682+00.076,27.682,0.076,116.363,100.2,0.1,16.040000000000003,0.17200000000000001,mJy/beam,6893.719775719162,8000.0,18.8,0.2,,500.0,WISE Catalog,Anderson et al. (2011),GBT,N,4.0576814596663615,5.76281581581581,8.702793793793786,7.2281061061061,110.90333013086794,,,0
G027.906-00.010,27.906,-0.00999999,42.5,96.4,0.2,6.920000000000001,0.08000000000000002,mJy/beam,6893.719775719162,8000.0,24.0,0.4,,500.0,WISE Catalog,Anderson et al. (2011),GBT,,4.180843657928766,5.5101921921921875,8.935806806806799,7.218837837837832,110.16959996024701,,,0
G027.934+00.206,27.934,0.206,42.5,50.6,0.3,5.32,0.12,mJy/beam,6893.719775719162,8000.0,31.9,0.9,,500.0,WISE Catalog,Anderson et al. (2011),GBT,N,5.631077133561939,3.078801801801799,11.344777777777768,7.213892892892886,110.37046484556353,,,0
G027.997+00.317,27.997,0.317,165.255,92.7,1.0,129.36,11.088000000000001,mJy/beam,146848.46859520106,8000.0,22.7,2.4,,500.0,WISE Catalog,Lockman  Pisano  & Howard (1996),NRAO 140',F,4.263567327457937,5.228070070070065,9.110878878878871,7.209261261261255,109.30144150828933,,,0
G028.022-00.043,28.0225,-0.04221,198.499,99.9,1.0,474.32,33.88,mJy/beam,146848.46859520106,8000.0,15.9,1.4,,500.0,WISE Catalog,Lockman (1989),NRAO 140',F,4.051349707141248,5.684513513513509,8.763424424424418,7.206445445445439,108.84676162904299,,,0
G028.128+00.338,28.128,0.338,42.5,31.8,0.2,8.48,0.20400000000000001,mJy/beam,6893.719775719162,8000.0,17.8,0.5,,500.0,WISE Catalog,Anderson et al. (2011),GBT,,6.440798044688645,2.0354934934934916,12.36544044044043,7.203760760760755,110.5657506107382,,,0
G028.146+00.146,28.1469,0.146897,146.405,89.2,2.2,129.36,14.784,mJy/beam,146848.46859520106,8000.0,40.3,5.4,,500.0,WISE Catalog,Lockman  Pisano  & Howard (1996),NRAO 140',N,4.385938695303955,5.070892892892888,9.321567567567559,7.197338338338332,109.91441426616677,,,0
G028.291+00.011,28.2917,0.0116667,31.229,44.4,0.5,3.0,0.12,mJy/beam,6893.719775719162,8000.0,25.5,1.2,,500.0,WISE Catalog,Anderson et al. (2011),GBT,,5.912087802856453,2.7272852852852827,11.66794094094093,7.190814814814808,110.14696534355384,,,0
G028.296+00.002,28.2961,0.00259998,32.8794,44.4,0.5,3.0,0.12,mJy/beam,6893.719775719162,8000.0,25.5,1.2,,500.0,WISE Catalog,Anderson et al. (2011),GBT,,5.875537371465813,2.7721161161161136,11.61718918918918,7.190473473473467,109.69599879187491,,,0
G028.320+01.243,28.32,1.243,60.0,-39.2,0.7,1.8,0.07600000000000001,mJy/beam,6893.719775719162,8000.0,31.6,2.2,,500.0,WISE Catalog,Anderson et al. (2015b),GBT,F,12.626577228888777,,19.207192192192178,7.192669669669663,110.08793912859133,,,0
G028.394+00.076,28.394,0.076,42.5,86.2,0.2,10.48,0.12,mJy/beam,6893.719775719162,8000.0,25.4,0.4,,500.0,WISE Catalog,Anderson et al. (2011),GBT,,4.488573859431072,4.9166756756756715,9.44937837837837,7.187582582582576,109.63276708094907,0.231,"J. Li et al. (2019, in preparation)",0
G028.407+00.496,28.4074,0.496666,266.09,89.8,1.7,123.2,11.704,mJy/beam,146848.46859520106,8000.0,35.1,4.2,,500.0,WISE Catalog,Lockman  Pisano  & Howard (1996),NRAO 140',,4.411476387095665,5.0607327327327285,9.298993993993985,7.180599599599593,110.2008579299621,,,0
G028.451+00.001,28.4512,0.00121103,28.7026,-7.2,0.9,4.588045884636049,0.28958080534192027,mJy/beam,380.5,8000.0,28.68,2.18,7380.3,649.0,VLA Te,Wenger et al. (2019),JVLA,,,,,,,,,0
